scene_name,success_rate,collision_rate,goal_reach_rate,final_goal_dist,avg_speed,fill_rate,slit_slot,power_mean,exposure_mean,gain_mean,steps,stop_reason,episode_idx,method,method_label,checkpoint
glare,1.0,0.0,1.0,0.053371064364910126,0.6179120540618896,0.7777730226516724,far_left,0.5,0.5,0.5,60,timeout,91,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.12015403062105179,0.5804908871650696,0.7820940017700195,left,0.5,0.5,0.5,60,timeout,92,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7677972316741943,0.666675865650177,0.5240219831466675,far_right,0.5,0.5,0.5,26,collision,93,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.14254622161388397,0.5975010395050049,0.7781612277030945,left,0.5,0.5,0.5,60,timeout,94,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.13825637102127075,0.5856519937515259,0.7717666029930115,right,0.5,0.5,0.5,60,timeout,95,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7370175123214722,0.6874386668205261,0.5159035921096802,far_right,0.5,0.5,0.5,28,collision,96,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.026199880987405777,0.6121701598167419,0.7786000967025757,right,0.5,0.5,0.5,60,timeout,97,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.19854578375816345,0.596716582775116,0.7671802639961243,far_right,0.5,0.5,0.5,60,timeout,98,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.2265496701002121,0.6123443841934204,0.7495924830436707,far_right,0.5,0.5,0.5,60,timeout,99,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7607743740081787,0.6489313840866089,0.5273958444595337,far_left,0.5,0.5,0.5,26,collision,100,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.11763467639684677,0.596955418586731,0.7688103318214417,right,0.5,0.5,0.5,60,timeout,101,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.21335215866565704,0.6084747910499573,0.7584683895111084,far_right,0.5,0.5,0.5,60,timeout,102,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.18227246403694153,0.5853711366653442,0.7830729484558105,far_left,0.5,0.5,0.5,60,timeout,103,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.08111289143562317,0.6034817695617676,0.776813268661499,right,0.5,0.5,0.5,60,timeout,104,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.84397292137146,0.6748003363609314,0.5565349459648132,far_left,0.5,0.5,0.5,27,collision,105,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.1366480141878128,0.6029818058013916,0.7774354815483093,far_left,0.5,0.5,0.5,60,timeout,106,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.1552007496356964,0.5918958783149719,0.7837722301483154,left,0.5,0.5,0.5,60,timeout,107,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.03438737988471985,0.6257656216621399,0.7766638398170471,right,0.5,0.5,0.5,60,timeout,108,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.23161344230175018,0.6292550563812256,0.7515746355056763,far_left,0.5,0.5,0.5,60,timeout,109,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.6221449375152588,0.7054670453071594,0.4882870316505432,far_right,0.5,0.5,0.5,26,collision,110,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.07252009212970734,0.5984808802604675,0.7854987382888794,right,0.5,0.5,0.5,60,timeout,111,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.719803810119629,0.6897222399711609,0.5149456858634949,far_left,0.5,0.5,0.5,24,collision,112,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.4806699752807617,0.7386248111724854,0.467393696308136,left,0.5,0.5,0.5,25,collision,113,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.24964472651481628,0.5985942482948303,0.7659432888031006,far_right,0.5,0.5,0.5,60,timeout,114,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.13665322959423065,0.6009799838066101,0.759763240814209,far_left,0.5,0.5,0.5,60,timeout,115,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7782505750656128,0.6669129729270935,0.5274826288223267,far_right,0.5,0.5,0.5,26,collision,116,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7929255962371826,0.6559871435165405,0.542934000492096,far_left,0.5,0.5,0.5,26,collision,117,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.20474357903003693,0.5688303709030151,0.7886188626289368,left,0.5,0.5,0.5,60,timeout,118,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.13850726187229156,0.5923752188682556,0.7844328880310059,left,0.5,0.5,0.5,60,timeout,119,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.6144927740097046,0.6988004446029663,0.4739835262298584,left,0.5,0.5,0.5,24,collision,120,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.17223967611789703,0.5880244970321655,0.7768832445144653,right,0.5,0.5,0.5,60,timeout,121,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.09034223854541779,0.5970750451087952,0.7787230610847473,right,0.5,0.5,0.5,60,timeout,122,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.8077120780944824,0.6486634612083435,0.5622048377990723,far_right,0.5,0.5,0.5,26,collision,123,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.838138461112976,0.6553633213043213,0.5879087448120117,far_right,0.5,0.5,0.5,25,collision,124,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.8376332521438599,0.6664568781852722,0.5589004158973694,far_left,0.5,0.5,0.5,26,collision,125,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.11560546606779099,0.6046540141105652,0.766577422618866,right,0.5,0.5,0.5,60,timeout,126,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.11684217303991318,0.580875039100647,0.7736690044403076,left,0.5,0.5,0.5,60,timeout,127,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
