scene,slot,step,setting,power,exposure,gain,policy_power,policy_exposure,policy_gain,ctl_dt,goal_dist,clearance,collided,x,y,z,local_x,local_y,local_z,look_target_x,look_target_y,look_target_z,look_target_local_x,look_target_local_y,look_target_local_z,geometry_kind,wall_x,back_wall_x,slit_center_y,slit_half_y,wall_half_z,goal_local_x,goal_local_y,camera_forward_x,camera_forward_y,camera_forward_z,fill_rate,quality_mean,invalid_rate,scene_effect_mean,scene_mask_mean,slit_cue_mask_mean,key_cue_artifact_mean,front_wall_hit_mean,back_wall_hit_mean,scene_mask_on_back_wall_mean,glare_invalid_rate,glare_quality_mean,local_mask_area,local_fill,local_depth_mean,local_depth_std,local_quality_mean,local_front_fill,local_front_area,slit_neighbor_front_band_fill,slit_neighbor_front_band_area,slit_neighbor_front_masked_fill,slit_neighbor_front_unmasked_fill,far_slit_fill,far_slit_clean_depth_fill,far_slit_area,far_slit_center_fill,far_slit_center_clean_depth_fill,far_slit_center_area,far_slit_edge_fill,far_slit_edge_clean_depth_fill,far_slit_edge_area,slit_adjacent_front_fill,slit_adjacent_front_area,slit_adjacent_front_quality_mean,clean_slit_shortcut,visible_slit_body_shortcut,whole_slit_black_flag,clean_slit_edge_shortcut,visible_slit_edge_shortcut,valid_separator_band_shortcut,local_edge_area,local_edge_fill,local_edge_quality_mean,panel,method,method_label,column_idx,reference_step,source_step,reference_local_x,source_policy_power,source_policy_exposure,source_policy_gain,scene_name
dark,far_right,12,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.711317777633667,0.7340201139450073,0.7245011329650879,0.09302600843861653,2.682255983352661,0.9033573269844055,0.0,-1.179432988166809,0.11894483864307404,1.5314568281173706,-1.179432988166809,0.11894483864307404,1.5314568281173706,0.06985676288604736,0.1072942465543747,1.490970253944397,0.06985676288604736,0.1072942465543747,1.490970253944397,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.999431848526001,-0.009320474229753017,-0.032389238476753235,0.6682581305503845,0.6044347286224365,0.33174189925193787,0.23059478402137756,0.21233870089054108,0.33749163150787354,0.07884865999221802,0.7187052369117737,0.01563943549990654,0.0,0.7286992073059082,0.16273833811283112,0.4262152777777778,0.40122199592668023,1.06697678565979,0.024761540815234184,0.269296795129776,0.40122199592668023,0.4262152777777778,0.12972972972972974,0.10706018518518519,0.12972972972972974,0.0,0.35878787878787877,0.0024242424242424242,0.1193576388888889,0.3559822747415066,0.0029542097488921715,0.09794560185185185,0.3716216216216216,0.0,0.02141203703703704,0.033783783783783786,0.02141203703703704,0.014673045836389065,0.0014515830401777448,0.2148342899463062,0.0,0.0,0.35906683710737763,0.04654545454545454,0.02141203703703704,0.033783783783783786,0.014673045836389065,same_pose,randfix,Random fixed,0,12,12,-1.179432988166809,0.8485313653945923,0.7866179347038269,0.4493880867958069,dark
dark,far_right,12,flightonly,0.711317777633667,0.7340201139450073,0.7245011329650879,0.711317777633667,0.7340201139450073,0.7245011329650879,0.09302600843861653,2.682255983352661,0.9033573269844055,0.0,-1.179432988166809,0.11894483864307404,1.5314568281173706,-1.179432988166809,0.11894483864307404,1.5314568281173706,0.06985676288604736,0.1072942465543747,1.490970253944397,0.06985676288604736,0.1072942465543747,1.490970253944397,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.999431848526001,-0.009320474229753017,-0.032389238476753235,1.0,0.9588435292243958,0.0,0.08317960053682327,0.21233870089054108,0.33749163150787354,0.020843639969825745,0.7187052369117737,0.01563943549990654,0.0,0.0,0.9188509583473206,0.4262152777777778,1.0,1.0696070194244385,0.03441746160387993,0.9281500577926636,1.0,0.4262152777777778,1.0,0.10706018518518519,1.0,0.0,1.0,0.6060606060606061,0.1193576388888889,1.0,0.7370753323485968,0.09794560185185185,1.0,0.006756756756756757,0.02141203703703704,1.0,0.02141203703703704,0.8906576633453369,0.0,0.0,0.0,0.0,0.0,1.0,0.02141203703703704,1.0,0.8906576633453369,same_pose,flightonly,Ours,0,12,12,-1.179432988166809,0.711317777633667,0.7340201139450073,0.7245011329650879,dark
dark,far_right,17,fixed,0.5,0.5,0.5,0.7103992700576782,0.7298393249511719,0.7250574827194214,0.09010317929940667,2.2431139945983887,0.4334043860435486,0.0,-0.7252433896064758,0.2816990613937378,1.5223138332366943,-0.7252433896064758,0.2816990613937378,1.5223138332366943,0.5225264430046082,0.22820982336997986,1.5743681192398071,0.5225264430046082,0.22820982336997986,1.5743681192398071,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9982158541679382,-0.042791396379470825,0.0416434146463871,0.4348958432674408,0.3837689161300659,0.5651041865348816,0.44594627618789673,0.24716851115226746,0.5024269819259644,0.23266161978244781,0.6599578261375427,0.02691231481730938,0.0,0.9431998133659363,0.039473820477724075,0.5153356481481481,0.16844469399213924,0.6341349482536316,0.010312100872397423,0.12008831650018692,0.16844469399213924,0.5153356481481481,0.0,0.11053240740740741,0.0,0.0,0.3252323087919943,0.0,0.20240162037037038,0.3651685393258427,0.0,0.1802662037037037,0.0,0.0,0.022135416666666668,0.0,0.022135416666666668,0.0,0.0,0.27044865206116986,0.0,0.0,0.0,0.0,0.022135416666666668,0.0,0.0,same_pose,fixed,Fixed,1,17,18,-0.7252433896064758,0.5,0.5,0.5,dark
dark,far_right,17,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.7103992700576782,0.7298393249511719,0.7250574827194214,0.09010317929940667,2.2431139945983887,0.4334043860435486,0.0,-0.7252433896064758,0.2816990613937378,1.5223138332366943,-0.7252433896064758,0.2816990613937378,1.5223138332366943,0.5225264430046082,0.22820982336997986,1.5743681192398071,0.5225264430046082,0.22820982336997986,1.5743681192398071,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9982158541679382,-0.042791396379470825,0.0416434146463871,0.5649594664573669,0.48707157373428345,0.43504050374031067,0.2710431218147278,0.24716851115226746,0.5024269819259644,0.09425344318151474,0.6599578261375427,0.02691231481730938,0.0,0.720615565776825,0.16298501193523407,0.5153356481481481,0.40623245367770916,0.6248693466186523,0.028917867690324783,0.272052139043808,0.40623245367770916,0.5153356481481481,0.20287958115183247,0.11053240740740741,0.20287958115183247,0.0,0.36240171551107936,0.0,0.20240162037037038,0.3651685393258427,0.0,0.1802662037037037,0.33986928104575165,0.0,0.022135416666666668,0.0718954248366013,0.022135416666666668,0.03104289434850216,0.0,0.2151823774020025,0.0,0.0,0.3154342346960571,0.07352390825159333,0.022135416666666668,0.0718954248366013,0.03104289434850216,same_pose,randfix,Random fixed,1,17,16,-0.7252433896064758,0.8485313653945923,0.7866179347038269,0.4493880867958069,dark
dark,far_right,17,flightonly,0.7103992700576782,0.7298393249511719,0.7250574827194214,0.7103992700576782,0.7298393249511719,0.7250574827194214,0.09010317929940667,2.2431139945983887,0.4334043860435486,0.0,-0.7252433896064758,0.2816990613937378,1.5223138332366943,-0.7252433896064758,0.2816990613937378,1.5223138332366943,0.5225264430046082,0.22820982336997986,1.5743681192398071,0.5225264430046082,0.22820982336997986,1.5743681192398071,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9982158541679382,-0.042791396379470825,0.0416434146463871,1.0,0.9492400884628296,0.0,0.10035195201635361,0.24716851115226746,0.5024269819259644,0.025973128154873848,0.6599578261375427,0.02691231481730938,0.0,0.0,0.9110257625579834,0.5153356481481481,1.0,0.6275036334991455,0.037271056324243546,0.922017514705658,1.0,0.5153356481481481,1.0,0.11053240740740741,1.0,0.0,1.0,0.7877055039313795,0.20240162037037038,1.0,0.884430176565008,0.1802662037037037,1.0,0.0,0.022135416666666668,1.0,0.022135416666666668,0.8933504223823547,0.0,0.0,0.0,0.0,0.0,1.0,0.022135416666666668,1.0,0.8933504223823547,same_pose,flightonly,Ours,1,17,17,-0.7252433896064758,0.7103992700576782,0.7298393249511719,0.7250574827194214,dark
dark,far_right,21,fixed,0.5,0.5,0.5,0.7108775973320007,0.7291987538337708,0.7244755625724792,0.08738624092038097,1.8740627765655518,0.05011426657438278,0.0,-0.31912916898727417,0.44997668266296387,1.5200246572494507,-0.31912916898727417,0.44997668266296387,1.5200246572494507,0.9226264357566833,0.32461023330688477,1.5894968509674072,0.9226264357566833,0.32461023330688477,1.5894968509674072,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9934045076370239,-0.10029315203428268,0.05557778477668762,0.18648727238178253,0.15268193185329437,0.8135127425193787,0.5509282350540161,0.31386643648147583,0.7592495083808899,0.27702146768569946,0.4552999436855316,0.06151856854557991,0.0,1.0,0.0,0.5373263888888888,0.0,0.0,0.0,0.0,0.0,0.5373263888888888,0.0,0.10633680555555555,0.0,0.0,0.40306441525953723,0.1529080675422139,0.4626736111111111,0.41822353326778106,0.16027531956735497,0.44140625,0.08843537414965986,0.0,0.021267361111111112,0.0,0.021267361111111112,0.0,0.1529080675422139,0.40306441525953723,0.0,0.0,0.08843537414965986,0.0,0.07624421296296297,0.0,0.0,same_pose,fixed,Fixed,2,21,21,-0.31912916898727417,0.5,0.5,0.5,dark
dark,far_right,21,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.7108775973320007,0.7291987538337708,0.7244755625724792,0.08738624092038097,1.8740627765655518,0.05011426657438278,0.0,-0.31912916898727417,0.44997668266296387,1.5200246572494507,-0.31912916898727417,0.44997668266296387,1.5200246572494507,0.9226264357566833,0.32461023330688477,1.5894968509674072,0.9226264357566833,0.32461023330688477,1.5894968509674072,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9934045076370239,-0.10029315203428268,0.05557778477668762,0.33622685074806213,0.2834042012691498,0.6637731790542603,0.33146703243255615,0.31386643648147583,0.7592495083808899,0.1122240349650383,0.4552999436855316,0.06151856854557991,0.0,0.8793149590492249,0.05648410692811012,0.5373263888888888,0.14781906300484654,0.26408621668815613,0.056427810341119766,0.06942861527204514,0.14781906300484654,0.5373263888888888,0.3360544217687075,0.10633680555555555,0.3360544217687075,0.0,0.5550343964978112,0.3624140087554722,0.4626736111111111,0.562766306129138,0.37987545067191086,0.44140625,0.3945578231292517,0.0,0.021267361111111112,0.19047619047619047,0.021267361111111112,0.08448287844657898,0.308842309561408,0.4729897320720442,0.0,0.0,0.3194039520570133,0.18652176317681546,0.07624421296296297,0.31309297912713474,0.1414632499217987,same_pose,randfix,Random fixed,2,21,19,-0.31912916898727417,0.8485313653945923,0.7866179347038269,0.4493880867958069,dark
dark,far_right,21,flightonly,0.7108775973320007,0.7291987538337708,0.7244755625724792,0.7108775973320007,0.7291987538337708,0.7244755625724792,0.08738624092038097,1.8740627765655518,0.05011426657438278,0.0,-0.31912916898727417,0.44997668266296387,1.5200246572494507,-0.31912916898727417,0.44997668266296387,1.5200246572494507,0.9226264357566833,0.32461023330688477,1.5894968509674072,0.9226264357566833,0.32461023330688477,1.5894968509674072,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9934045076370239,-0.10029315203428268,0.05557778477668762,1.0,0.939812958240509,0.0,0.12083757668733597,0.31386643648147583,0.7592495083808899,0.031169522553682327,0.4552999436855316,0.06151856854557991,0.0,0.0,0.9065861105918884,0.5373263888888888,1.0,0.2522757053375244,0.046657297760248184,0.9073526263237,1.0,0.5373263888888888,1.0,0.10633680555555555,1.0,0.0,1.0,0.9140087554721701,0.4626736111111111,1.0,0.955096689609964,0.44140625,1.0,0.061224489795918366,0.021267361111111112,1.0,0.021267361111111112,0.8997501730918884,0.0,0.0,0.0,0.0,0.0,1.0,0.07624421296296297,1.0,0.9083460569381714,same_pose,flightonly,Ours,2,21,21,-0.31912916898727417,0.7108775973320007,0.7291987538337708,0.7244755625724792,dark
dark,far_right,23,fixed,0.5,0.5,0.5,0.7035107016563416,0.713220477104187,0.712912917137146,0.08647301998954887,1.7029109001159668,0.008003038354218006,0.0,-0.12270791828632355,0.5159727334976196,1.5222804546356201,-0.12270791828632355,0.5159727334976196,1.5222804546356201,1.1133114099502563,0.34159529209136963,1.588223934173584,1.1133114099502563,0.34159529209136963,1.588223934173584,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9888154864311218,-0.13950194418430328,0.05275474861264229,0.6459780335426331,0.5714955925941467,0.35402199625968933,0.2354704588651657,0.1265084594488144,0.5816855430603027,0.12490285187959671,0.25423842668533325,0.0985303670167923,0.0,1.0,0.0,0.2589699074074074,0.0,0.0,0.0,0.0,0.0,0.2589699074074074,0.0,0.05787037037037037,0.0,0.0,0.87172979304959,0.6333463490823897,0.7410300925925926,0.8790162633875446,0.64260214200714,0.7294560185185185,0.4125,0.05,0.011574074074074073,0.0,0.011574074074074073,0.0,0.6333463490823897,0.87172979304959,0.0,0.05,0.4125,0.0,0.011574074074074073,0.0,0.0,same_pose,fixed,Fixed,3,23,22,-0.12270791828632355,0.5,0.5,0.5,dark
dark,far_right,23,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.7035107016563416,0.713220477104187,0.712912917137146,0.08647301998954887,1.7029109001159668,0.008003038354218006,0.0,-0.12270791828632355,0.5159727334976196,1.5222804546356201,-0.12270791828632355,0.5159727334976196,1.5222804546356201,1.1133114099502563,0.34159529209136963,1.588223934173584,1.1133114099502563,0.34159529209136963,1.588223934173584,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9888154864311218,-0.13950194418430328,0.05275474861264229,0.8641493320465088,0.7512136101722717,0.1358506977558136,0.1368521898984909,0.1265084594488144,0.5816855430603027,0.05059933662414551,0.25423842668533325,0.0985303670167923,0.0,0.24397756159305573,0.37784093618392944,0.2589699074074074,0.7519553072625699,0.16222798824310303,0.02635110169649124,0.37593188881874084,0.7519553072625699,0.2589699074074074,0.5125,0.05787037037037037,0.5125,0.0,0.9033580632565404,0.8607965638422491,0.7410300925925926,0.9095596985323284,0.8722729075763586,0.7294560185185185,0.5125,0.1375,0.011574074074074073,0.4875,0.011574074074074073,0.2458229511976242,0.21351601918768634,0.22407317323234854,0.0,0.034106145251396644,0.26265625,0.46297100741897695,0.011574074074074073,0.4875,0.2458229511976242,same_pose,randfix,Random fixed,3,23,20,-0.12270791828632355,0.8485313653945923,0.7866179347038269,0.4493880867958069,dark
dark,far_right,23,flightonly,0.7035107016563416,0.713220477104187,0.712912917137146,0.7035107016563416,0.713220477104187,0.712912917137146,0.08647301998954887,1.7029109001159668,0.008003038354218006,0.0,-0.12270791828632355,0.5159727334976196,1.5222804546356201,-0.12270791828632355,0.5159727334976196,1.5222804546356201,1.1133114099502563,0.34159529209136963,1.588223934173584,1.1133114099502563,0.34159529209136963,1.588223934173584,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9888154864311218,-0.13950194418430328,0.05275474861264229,1.0,0.9620192050933838,0.0,0.05595211684703827,0.1265084594488144,0.5816855430603027,0.017376719042658806,0.25423842668533325,0.0985303670167923,0.0,0.0,0.8912579417228699,0.2589699074074074,1.0,0.1742374747991562,0.02859404683113098,0.8911945819854736,1.0,0.2589699074074074,1.0,0.05787037037037037,1.0,0.0,1.0,0.9459195626708317,0.7410300925925926,1.0,0.9450614835382785,0.7294560185185185,1.0,1.0,0.011574074074074073,1.0,0.011574074074074073,0.8808001279830933,0.0,0.0,0.0,0.0,0.0,1.0,0.011574074074074073,1.0,0.8808001279830933,same_pose,flightonly,Ours,3,23,23,-0.12270791828632355,0.7035107016563416,0.713220477104187,0.712912917137146,dark
dark,far_right,26,fixed,0.5,0.5,0.5,0.6131665110588074,0.5997157096862793,0.6082556843757629,0.092782170635617,1.447743535041809,0.03472195565700531,0.0,0.1599053591489792,0.5473458170890808,1.5228047370910645,0.1599053591489792,0.5473458170890808,1.5228047370910645,1.3832852840423584,0.3007691204547882,1.5938081741333008,1.3832852840423584,0.3007691204547882,1.5938081741333008,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9787039756774902,-0.19726136326789856,0.05680271238088608,1.0,0.9652840495109558,0.0,0.00018433602235745639,0.0,0.0022590910084545612,0.00018433602235745639,0.0,0.13296402990818024,0.0,0.0,0.0,1.0,1.0,1.83469820022583,0.17845840752124786,0.9652840495109558,1.0,0.4348958333333333,0.0,0.0,0.0,0.0,1.0,0.9938744257274119,0.18894675925925927,1.0,0.9938744257274119,0.18894675925925927,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,same_pose,fixed,Fixed,4,26,23,0.1599053591489792,0.5,0.5,0.5,dark
dark,far_right,26,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.6131665110588074,0.5997157096862793,0.6082556843757629,0.092782170635617,1.447743535041809,0.03472195565700531,0.0,0.1599053591489792,0.5473458170890808,1.5228047370910645,0.1599053591489792,0.5473458170890808,1.5228047370910645,1.3832852840423584,0.3007691204547882,1.5938081741333008,1.3832852840423584,0.3007691204547882,1.5938081741333008,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9787039756774902,-0.19726136326789856,0.05680271238088608,1.0,0.9993355870246887,0.0,7.46762816561386e-05,0.0,0.0022590910084545612,7.46762816561386e-05,0.0,0.13296402990818024,0.0,0.0,0.0,1.0,1.0,1.83469820022583,0.17845840752124786,0.9993355870246887,1.0,0.4348958333333333,0.0,0.0,0.0,0.0,1.0,0.9938744257274119,0.18894675925925927,1.0,0.9938744257274119,0.18894675925925927,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,same_pose,randfix,Random fixed,4,26,21,0.1599053591489792,0.8485313653945923,0.7866179347038269,0.4493880867958069,dark
dark,far_right,26,flightonly,0.6131665110588074,0.5997157096862793,0.6082556843757629,0.6131665110588074,0.5997157096862793,0.6082556843757629,0.092782170635617,1.447743535041809,0.03472195565700531,0.0,0.1599053591489792,0.5473458170890808,1.5228047370910645,0.1599053591489792,0.5473458170890808,1.5228047370910645,1.3832852840423584,0.3007691204547882,1.5938081741333008,1.3832852840423584,0.3007691204547882,1.5938081741333008,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9787039756774902,-0.19726136326789856,0.05680271238088608,1.0,0.9902096390724182,0.0,9.812992357183248e-05,0.0,0.0022590910084545612,9.812992357183248e-05,0.0,0.13296402990818024,0.0,0.0,0.0,1.0,1.0,1.83469820022583,0.17845840752124786,0.9902096390724182,1.0,0.4348958333333333,0.0,0.0,0.0,0.0,1.0,0.9938744257274119,0.18894675925925927,1.0,0.9938744257274119,0.18894675925925927,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,same_pose,flightonly,Ours,4,26,26,0.1599053591489792,0.6131665110588074,0.5997157096862793,0.6082556843757629,dark
dark,far_right,12,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08659045441105916,2.7267720699310303,0.9520119428634644,0.0,-1.2242549657821655,0.11255152523517609,1.5324586629867554,-1.2242549657821655,0.11255152523517609,1.5324586629867554,0.024857401847839355,0.10323404520750046,1.4862912893295288,0.024857401847839355,0.10323404520750046,1.4862912893295288,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9992899298667908,-0.007453983649611473,-0.03693387657403946,0.5601851940155029,0.5215760469436646,0.43981480598449707,0.3650195598602295,0.20522862672805786,0.3253241777420044,0.18929940462112427,0.7210778594017029,0.014966155402362347,0.0,0.9353640079498291,0.0424254909157753,0.42578125,0.19028202514441048,1.1196550130844116,0.015425569377839565,0.12906233966350555,0.19028202514441048,0.42578125,0.0,0.10706018518518519,0.0,0.0,0.17875,0.0,0.11574074074074074,0.21932515337423314,0.0,0.0943287037037037,0.0,0.0,0.02141203703703704,0.0,0.02141203703703704,0.0,0.0,0.1447370880054366,0.0,0.0,0.0,0.0,0.02141203703703704,0.0,0.0,own_pose,fixed,Fixed,0,12,12,-1.2242549657821655,,,,dark
dark,far_right,18,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08893403755300812,2.247695207595825,0.4333266615867615,0.0,-0.727196455001831,0.30197674036026,1.5232303142547607,-0.727196455001831,0.30197674036026,1.5232303142547607,0.5208960771560669,0.24061977863311768,1.554863452911377,0.5208960771560669,0.24061977863311768,1.554863452911377,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9984740018844604,-0.049085572361946106,0.02530653402209282,0.4223090410232544,0.37102290987968445,0.5776909589767456,0.456377774477005,0.25426211953163147,0.5105636715888977,0.2366807460784912,0.6552662253379822,0.027547135949134827,0.0,0.9449924230575562,0.03816431388258934,0.5248842592592593,0.1651047409040794,0.6377797722816467,0.006543499417603016,0.11773800849914551,0.1651047409040794,0.5248842592592593,0.0,0.10706018518518519,0.0,0.0,0.3268156424581006,0.0,0.20717592592592593,0.3644859813084112,0.0,0.1857638888888889,0.0,0.0,0.02141203703703704,0.0,0.02141203703703704,0.0,0.0,0.27285683048665565,0.0,0.0,0.0,0.0,0.02141203703703704,0.0,0.0,own_pose,fixed,Fixed,1,18,18,-0.727196455001831,,,,dark
dark,far_right,21,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08108327623303356,1.9739841222763062,0.13718873262405396,0.0,-0.43027961254119873,0.41270482540130615,1.5175673961639404,-0.43027961254119873,0.41270482540130615,1.5175673961639404,0.8140150308609009,0.3040063977241516,1.566715955734253,0.8140150308609009,0.3040063977241516,1.566715955734253,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9954357147216797,-0.08695872873067856,0.03931889310479164,0.18504050374031067,0.13248755037784576,0.8149595260620117,0.5854124426841736,0.33817732334136963,0.6929957270622253,0.29225265979766846,0.5372406244277954,0.04805327206850052,0.0,0.9652873873710632,0.01874733716249466,0.6385995370370371,0.0826914363389216,0.35668256878852844,0.005286996252834797,0.04565135017037392,0.0826914363389216,0.6385995370370371,0.0,0.10561342592592593,0.0,0.0,0.36589271417133706,0.08086469175340272,0.36140046296296297,0.3877551020408163,0.0858843537414966,0.3402777777777778,0.0136986301369863,0.0,0.021122685185185185,0.0,0.021122685185185185,0.0,0.0741778742432097,0.3356365200905627,0.0,0.0,0.0136986301369863,0.0,0.033275462962962965,0.0,0.0,own_pose,fixed,Fixed,2,21,21,-0.43027961254119873,,,,dark
dark,far_right,22,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08501588793950442,1.8884072303771973,0.056299515068531036,0.0,-0.3350849151611328,0.44527173042297363,1.5166860818862915,-0.3350849151611328,0.44527173042297363,1.5166860818862915,0.9072790145874023,0.3173254132270813,1.568278431892395,0.9072790145874023,0.3173254132270813,1.568278431892395,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.993891179561615,-0.10235705226659775,0.04127388820052147,0.171875,0.13983027637004852,0.828125,0.5752643942832947,0.3285902440547943,0.771786093711853,0.28901877999305725,0.47170960903167725,0.058652304112911224,0.0,1.0,0.0,0.5588831018518519,0.0,0.0,0.0,0.0,0.0,0.5588831018518519,0.0,0.10561342592592593,0.0,0.0,0.38963594621187275,0.14693342079370286,0.44111689814814814,0.40578711677574925,0.15432311401997933,0.41999421296296297,0.0684931506849315,0.0,0.021122685185185185,0.0,0.021122685185185185,0.0,0.14693342079370286,0.38963594621187275,0.0,0.0,0.0684931506849315,0.0,0.0681423611111111,0.0,0.0,own_pose,fixed,Fixed,3,22,22,-0.3350849151611328,,,,dark
dark,far_right,23,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08060945835929985,1.7991684675216675,0.0023729910608381033,0.0,-0.23492179811000824,0.47621944546699524,1.516387939453125,-0.23492179811000824,0.47621944546699524,1.516387939453125,1.0049220323562622,0.32690906524658203,1.5711039304733276,1.0049220323562622,0.32690906524658203,1.5711039304733276,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9918751120567322,-0.11944831907749176,0.043772827833890915,0.25940394401550293,0.2236829698085785,0.7405960559844971,0.37339112162590027,0.2078842669725418,0.7380080223083496,0.19114340841770172,0.3718731105327606,0.0771583691239357,0.0,1.0,0.0,0.4197048611111111,0.0,0.0,0.0,0.0,0.0,0.4197048611111111,0.0,0.055844907407407406,0.0,0.0,0.4470206930939915,0.24956369982547993,0.5802951388888888,0.45429080723198373,0.2549019607843137,0.5681423611111112,0.10714285714285714,0.0,0.012152777777777778,0.0,0.011863425925925927,0.0,0.24956369982547993,0.4470206930939915,0.0,0.0,0.10714285714285714,0.0,0.018952546296296297,0.0,0.0,own_pose,fixed,Fixed,4,23,23,-0.23492179811000824,,,,dark
dark,far_right,12,randfix,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.8485313653945923,0.7866179347038269,0.4493880867958069,0.09447244865849568,2.6717348098754883,0.8912310600280762,0.0,-1.1686939001083374,0.12078429758548737,1.5406228303909302,-1.1686939001083374,0.12078429758548737,1.5406228303909302,0.08064508438110352,0.10972444713115692,1.501509428024292,0.08064508438110352,0.10972444713115692,1.501509428024292,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9994711875915527,-0.008847879245877266,-0.03129073977470398,0.6649305820465088,0.6013500094413757,0.3350694477558136,0.23206089437007904,0.21360817551612854,0.340361624956131,0.07939457148313522,0.717546820640564,0.01587027497589588,0.0,0.7316727638244629,0.1603766679763794,0.4266493055555556,0.3957273652085453,1.0562697649002075,0.024339988827705383,0.2647113800048828,0.3957273652085453,0.4266493055555556,0.12751677852348994,0.10778356481481481,0.12751677852348994,0.0,0.361244019138756,0.0023923444976076554,0.12094907407407407,0.35807860262008734,0.002911208151382824,0.0993923611111111,0.37583892617449666,0.0,0.02155671296296296,0.013422818791946308,0.02155671296296296,0.005915486719459295,0.001445628312898217,0.21828987524763074,0.0,0.0,0.3707941083734967,0.04606467358145211,0.02155671296296296,0.013422818791946308,0.005915486719459295,own_pose,randfix,Random fixed,0,12,12,-1.1686939001083374,,,,dark
