scene_name,method,method_label,slot,step,local_x,local_y
specular,randfix,Random fixed,far_right,45,0.979333758354187,0.21485914289951324
specular,randfix,Random fixed,far_right,46,1.0131936073303223,0.19507089257240295
specular,randfix,Random fixed,far_right,47,1.0399298667907715,0.18063700199127197
specular,randfix,Random fixed,far_right,48,1.0703500509262085,0.16549548506736755
specular,randfix,Random fixed,far_right,49,1.0992884635925293,0.1520298272371292
specular,randfix,Random fixed,far_right,50,1.1230883598327637,0.14160805940628052
specular,randfix,Random fixed,far_right,51,1.1512681245803833,0.13010098040103912
specular,randfix,Random fixed,far_right,52,1.1797654628753662,0.11904741078615189
specular,randfix,Random fixed,far_right,53,1.2061378955841064,0.10921364277601242
specular,randfix,Random fixed,far_right,54,1.23332679271698,0.0997270867228508
specular,randfix,Random fixed,far_right,55,1.257230520248413,0.09207463264465332
specular,randfix,Random fixed,far_right,56,1.2807289361953735,0.08520420640707016
specular,randfix,Random fixed,far_right,57,1.3040685653686523,0.07929124683141708
specular,randfix,Random fixed,far_right,58,1.3269214630126953,0.07447207719087601
specular,randfix,Random fixed,far_right,59,1.3460978269577026,0.0710342526435852
