scene_name,glare_level,success_rate,collision_rate,avg_speed,max_speed,fill_rate,fill_rate_soft,hole_rate,hole_rate_soft,time_to_goal,stop_before_glare_rate,local_glare_quality,local_glare_invalid_rate,collided,power_mean,power_std,power_min,power_max,exposure_mean,exposure_std,exposure_min,exposure_max,gain_mean,gain_std,gain_min,gain_max,energy_proxy,blur_proxy,noise_proxy,method_key,method_label,condition,episode_idx,checkpoint
sun_glare_l1,l1,1.0,0.0,0.5465402603149414,0.9829908013343811,0.5099148750305176,0.5154314041137695,0.4900851249694824,0.48456859588623047,5.0,0.0,0.13619237370051754,0.808609030644099,0.0,0.4290143847465515,0.010490622371435165,0.4103224277496338,0.44387286901474,0.37975987792015076,0.08071763068437576,0.25061142444610596,0.4979492127895355,0.12124637514352798,0.028304215520620346,0.1074465960264206,0.3644653260707855,0.1841633915901184,0.8519988656044006,0.015501811169087887,ours,Ours,sun_glare_l1,4,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5338351726531982,0.8882631063461304,0.5101861357688904,0.5170353651046753,0.4898138642311096,0.4829646348953247,5.6,0.0,0.18973547589266673,0.7415660051008065,0.0,0.42811745405197144,0.010450399480760098,0.41354531049728394,0.44540899991989136,0.39788711071014404,0.08019944280385971,0.24394360184669495,0.4983154237270355,0.1204744428396225,0.02855178713798523,0.10666119307279587,0.36452025175094604,0.18339377641677856,0.7895079255104065,0.01532929576933384,ours,Ours,sun_glare_l1,5,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.549564003944397,0.9607153534889221,0.5156521797180176,0.5196892023086548,0.4843478202819824,0.4803107976913452,5.2,0.0,0.15653135367513946,0.7833101650079092,0.0,0.4283859431743622,0.01045276504009962,0.4110814332962036,0.44285547733306885,0.38634467124938965,0.07549059391021729,0.2682540714740753,0.4989013671875,0.12190578132867813,0.028198063373565674,0.10784827172756195,0.36452025175094604,0.1836237758398056,0.8137749433517456,0.01565614901483059,ours,Ours,sun_glare_l1,6,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5394908785820007,0.9179787039756775,0.520163357257843,0.5266308784484863,0.479836642742157,0.47336912155151367,5.6,0.0,0.1810806903367241,0.7552415872613589,0.0,0.4288281798362732,0.01119262259453535,0.41195541620254517,0.4475874900817871,0.38460734486579895,0.0833616703748703,0.21623943746089935,0.49882811307907104,0.12328027933835983,0.02815261296927929,0.10744362324476242,0.3645477294921875,0.18401886522769928,0.7423037886619568,0.015990596264600754,ours,Ours,sun_glare_l1,7,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5278767943382263,1.026434302330017,0.5243951678276062,0.5290993452072144,0.4756048321723938,0.47090065479278564,5.2,0.0,0.16111163318467636,0.7753716717163722,0.0,0.42868679761886597,0.01139422319829464,0.4114864766597748,0.44602203369140625,0.3766987919807434,0.08233217895030975,0.24219851195812225,0.4989013671875,0.12285207211971283,0.028215311467647552,0.10822319984436035,0.3645477294921875,0.18390220403671265,0.8108685612678528,0.01588873378932476,ours,Ours,sun_glare_l1,8,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.537665605545044,0.9225646257400513,0.5013482570648193,0.5043248534202576,0.49865174293518066,0.49567514657974243,5.6,0.0,0.17057784412366647,0.7690561547875404,0.0,0.4279637336730957,0.00968408677726984,0.4130125343799591,0.44288235902786255,0.39672568440437317,0.07298077642917633,0.26532503962516785,0.4983886778354645,0.12116016447544098,0.028524454683065414,0.10709231346845627,0.3645477294921875,0.18324673175811768,0.7703248262405396,0.015493429265916348,ours,Ours,sun_glare_l1,9,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5489854216575623,1.0707173347473145,0.525729775428772,0.533722460269928,0.474270224571228,0.466277539730072,5.133333333333334,0.0,0.15697087487981964,0.7826193300386269,0.0,0.4301256835460663,0.0118018239736557,0.41095036268234253,0.4481666684150696,0.36981818079948425,0.08858589828014374,0.21078988909721375,0.4989013671875,0.12146308273077011,0.028212109580636024,0.10800367593765259,0.3645477294921875,0.18514737486839294,0.8227353096008301,0.01554920431226492,ours,Ours,sun_glare_l1,10,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.534092366695404,0.9805920720100403,0.4965250790119171,0.5035383701324463,0.5034749209880829,0.4964616298675537,5.6,0.0,0.16621139781394353,0.7686425482233366,0.0,0.42821696400642395,0.010504440404474735,0.41204702854156494,0.44443222880363464,0.38585877418518066,0.07701912522315979,0.2402331531047821,0.4983886778354645,0.12131740897893906,0.02839895710349083,0.10798610746860504,0.36452025175094604,0.18348011374473572,0.7651325464248657,0.015524414367973804,ours,Ours,sun_glare_l1,11,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5261279940605164,0.9945181608200073,0.5221273303031921,0.529565155506134,0.47787266969680786,0.47043484449386597,5.066666666666666,0.0,0.14662710500415416,0.7907541565597057,0.0,0.43003785610198975,0.012126295827329159,0.4106311798095703,0.4474835991859436,0.37260255217552185,0.08677726238965988,0.22807076573371887,0.4980224668979645,0.12072975188493729,0.028334902599453926,0.10639800876379013,0.3644653260707855,0.18507961928844452,0.8125708103179932,0.015378539450466633,ours,Ours,sun_glare_l1,12,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.53936767578125,0.9702844619750977,0.5408257842063904,0.5449164509773254,0.4591742157936096,0.45508354902267456,5.333333333333333,0.0,0.17281199260614813,0.7672707172731559,0.0,0.4301442503929138,0.0110934441909194,0.414204478263855,0.4472024440765381,0.37841150164604187,0.07951444387435913,0.22905215620994568,0.4986816346645355,0.12134058028459549,0.028437230736017227,0.10783220082521439,0.3645477294921875,0.18514712154865265,0.7707980275154114,0.01553221233189106,ours,Ours,sun_glare_l1,13,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5292809009552002,1.0667157173156738,0.5161024928092957,0.5205418467521667,0.48389750719070435,0.47945815324783325,5.333333333333333,0.0,0.1706698116225501,0.7639395328859488,0.0,0.4291660487651825,0.011098572984337807,0.41265368461608887,0.4467482268810272,0.3750039041042328,0.08271563053131104,0.22867321968078613,0.4990478456020355,0.12246893346309662,0.02818659506738186,0.10888783633708954,0.3645477294921875,0.18430666625499725,0.7905807495117188,0.015793122351169586,ours,Ours,sun_glare_l1,14,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5125849843025208,0.9521110653877258,0.5011041164398193,0.5020438432693481,0.49889588356018066,0.49795615673065186,5.866666666666666,0.0,0.16460300541172426,0.7668583470086257,0.0,0.42785316705703735,0.010738089680671692,0.41249316930770874,0.4448581635951996,0.39759621024131775,0.07244657725095749,0.26171594858169556,0.4987548887729645,0.12205938249826431,0.028307119384407997,0.10802511870861053,0.364602655172348,0.18317364156246185,0.7341829538345337,0.015699787065386772,ours,Ours,sun_glare_l1,15,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5238544940948486,0.9697015285491943,0.5392035841941833,0.5443275570869446,0.46079641580581665,0.4556724429130554,5.266666666666667,0.0,0.18221786472325524,0.7535003374020258,0.0,0.4298713803291321,0.011395135894417763,0.41361087560653687,0.4476649761199951,0.3747101128101349,0.0860484167933464,0.2283526062965393,0.4989013671875,0.12223396450281143,0.02810966596007347,0.10842031985521317,0.3645477294921875,0.18491925299167633,0.7697833776473999,0.015731293708086014,ours,Ours,sun_glare_l1,16,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5495754480361938,1.066545009613037,0.528515636920929,0.5325391888618469,0.47148436307907104,0.4674608111381531,5.133333333333334,0.0,0.15640582827230295,0.7803048511346181,0.0,0.4289306104183197,0.011145586147904396,0.41176503896713257,0.44437137246131897,0.3746729791164398,0.0770592987537384,0.25792428851127625,0.49897462129592896,0.12551331520080566,0.027560213580727577,0.10780556499958038,0.36457517743110657,0.18410569429397583,0.8152424097061157,0.0165131576359272,ours,Ours,sun_glare_l1,17,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5402979850769043,0.9388254880905151,0.5150906443595886,0.5161592364311218,0.4849093556404114,0.4838407635688782,5.666666666666667,0.0,0.15555085875093938,0.7782006382942199,0.0,0.42818477749824524,0.011482360772788525,0.41128861904144287,0.44867855310440063,0.3936634361743927,0.0833958312869072,0.23345014452934265,0.4987548887729645,0.12148848921060562,0.028349151834845543,0.10778132826089859,0.3645477294921875,0.18347401916980743,0.7962241768836975,0.015563124790787697,ours,Ours,sun_glare_l1,18,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l1,l1,1.0,0.0,0.5261861681938171,1.0074502229690552,0.5071045160293579,0.5103811025619507,0.4928954839706421,0.4896188974380493,5.266666666666667,0.0,0.15332143226793657,0.7824711439510187,0.0,0.429584264755249,0.011301527731120586,0.41183778643608093,0.4449378252029419,0.3827034831047058,0.08483394980430603,0.2397172451019287,0.49853515625,0.12094012647867203,0.028446419164538383,0.10873663425445557,0.364492803812027,0.1846703737974167,0.8090787529945374,0.015435711480677128,ours,Ours,sun_glare_l1,19,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5415799021720886,0.9893402457237244,0.48672425746917725,0.48997074365615845,0.5132757425308228,0.5100292563438416,5.333333333333333,0.0,0.13510479946077492,0.8147803651789824,0.0,0.42687439918518066,0.00817964319139719,0.4113844335079193,0.43703362345695496,0.3960602283477783,0.06636124849319458,0.2810838222503662,0.4991210997104645,0.12048632651567459,0.02881794050335884,0.10670509189367294,0.3645477294921875,0.18228866159915924,0.7986757159233093,0.015347427688539028,ours,Ours,sun_glare_l2,0,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5283644199371338,0.9843176603317261,0.5003662109375,0.5039804577827454,0.4996337890625,0.49601954221725464,5.466666666666667,0.0,0.15960990896370883,0.7805172003805637,0.0,0.42745840549468994,0.009517226368188858,0.4123576879501343,0.4423205852508545,0.3867599070072174,0.0777839869260788,0.24353426694869995,0.49897462129592896,0.12258002161979675,0.028193004429340363,0.10793830454349518,0.3645477294921875,0.18281127512454987,0.758008599281311,0.015820706263184547,ours,Ours,sun_glare_l2,1,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.550912082195282,1.0687974691390991,0.49595001339912415,0.5038941502571106,0.5040499866008759,0.4961058497428894,5.133333333333334,0.0,0.14522423587429026,0.799918166299661,0.0,0.4279153048992157,0.00922603439539671,0.4129788875579834,0.44164544343948364,0.3819742500782013,0.08255046606063843,0.24014912545681,0.49824219942092896,0.12195742130279541,0.02815919741988182,0.10799609124660492,0.36452025175094604,0.18319661915302277,0.8766584396362305,0.015666550025343895,ours,Ours,sun_glare_l2,2,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5310853719711304,0.8673050403594971,0.46340876817703247,0.4712897539138794,0.5365912318229675,0.5287102460861206,5.866666666666666,0.0,0.1789902146401194,0.7552384734153748,0.0,0.4271838665008545,0.008305666036903858,0.41369932889938354,0.43834388256073,0.40397199988365173,0.06789401918649673,0.26918405294418335,0.49809569120407104,0.12319817394018173,0.027974585071206093,0.1081901416182518,0.364492803812027,0.18255504965782166,0.7638059258460999,0.015960365533828735,ours,Ours,sun_glare_l2,3,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5327141880989075,0.9796078205108643,0.48439133167266846,0.4928462505340576,0.5156086683273315,0.5071537494659424,5.066666666666666,0.0,0.1465285032832374,0.7968396708369255,0.0,0.42715948820114136,0.008953052572906017,0.4109831154346466,0.44022566080093384,0.3837492763996124,0.06904827058315277,0.27878010272979736,0.49846190214157104,0.12491343915462494,0.027762524783611298,0.10766075551509857,0.36452025175094604,0.18254537880420685,0.7986376881599426,0.016374124214053154,ours,Ours,sun_glare_l2,4,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.536530077457428,1.0100293159484863,0.4895291328430176,0.4900982677936554,0.5104708671569824,0.5099017322063446,5.266666666666667,0.0,0.14758141045846665,0.7982227330406507,0.0,0.4259227216243744,0.008047596551477909,0.4118633270263672,0.4366774559020996,0.3992968499660492,0.054638709872961044,0.32690000534057617,0.49897462129592896,0.12394831329584122,0.027919810265302658,0.10806705802679062,0.36457517743110657,0.1814749389886856,0.8136221766471863,0.016142699867486954,ours,Ours,sun_glare_l2,5,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5402703285217285,1.0184406042099,0.5107178092002869,0.5173385143280029,0.48928219079971313,0.48266148567199707,5.266666666666667,0.0,0.15445235801356225,0.7929210583368937,0.0,0.4284053444862366,0.009716315194964409,0.41304758191108704,0.4430330693721771,0.38137176632881165,0.07731900364160538,0.25277143716812134,0.4991210997104645,0.12187492102384567,0.028556838631629944,0.10767894983291626,0.364602655172348,0.18362554907798767,0.7909075617790222,0.01566898822784424,ours,Ours,sun_glare_l2,6,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5378183126449585,1.115532636642456,0.5031277537345886,0.5070955753326416,0.4968722462654114,0.4929044246673584,5.0,0.0,0.12863140465536466,0.8199969242016475,0.0,0.427951842546463,0.009963268414139748,0.4105411171913147,0.44235658645629883,0.38745033740997314,0.0741531029343605,0.27057600021362305,0.4980224668979645,0.1219182014465332,0.02858644723892212,0.10744959115982056,0.364492803812027,0.1832420378923416,0.8838923573493958,0.015681231394410133,ours,Ours,sun_glare_l2,7,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5279706716537476,1.0170822143554688,0.48622235655784607,0.4940381944179535,0.5137776434421539,0.5059618055820465,5.133333333333334,0.0,0.1576316280135264,0.7832871767381827,0.0,0.4269199073314667,0.008597412146627903,0.4119056165218353,0.43966832756996155,0.3868209421634674,0.0650748759508133,0.2889789640903473,0.49846190214157104,0.12283604592084885,0.028195828199386597,0.10768311470746994,0.364492803812027,0.18233449757099152,0.7825241088867188,0.01588369719684124,ours,Ours,sun_glare_l2,8,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5298131704330444,0.9346694946289062,0.47503530979156494,0.482410192489624,0.5249646902084351,0.517589807510376,5.6,0.0,0.1704011985527662,0.7626122516890367,0.0,0.42714357376098633,0.009104830212891102,0.4127503037452698,0.440854549407959,0.39405760169029236,0.0732358992099762,0.270724892616272,0.4980224668979645,0.12230449169874191,0.028258241713047028,0.10782229900360107,0.364492803812027,0.18253451585769653,0.7796170711517334,0.015756916254758835,ours,Ours,sun_glare_l2,9,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5322078466415405,0.9046792984008789,0.49037548899650574,0.49757423996925354,0.5096245110034943,0.5024257600307465,5.666666666666667,0.0,0.1725385350524448,0.7664662030835946,0.0,0.4276835322380066,0.009657198563218117,0.4123761057853699,0.4418579638004303,0.39507120847702026,0.06903547793626785,0.2722296118736267,0.4989013671875,0.1246057078242302,0.02758612483739853,0.10927016288042068,0.36457517743110657,0.18300645053386688,0.7574545741081238,0.01628757454454899,ours,Ours,sun_glare_l2,10,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5447037220001221,0.9378466606140137,0.4981147348880768,0.4988972544670105,0.5018852651119232,0.5011027455329895,5.6,0.0,0.15462768884802547,0.7916477193435033,0.0,0.4266296625137329,0.009008683264255524,0.4122050702571869,0.4393330514431,0.39318010210990906,0.06508581340312958,0.279763787984848,0.49897462129592896,0.12186974287033081,0.0285035390406847,0.1072894036769867,0.3645477294921875,0.18209399282932281,0.7703654170036316,0.015664687380194664,ours,Ours,sun_glare_l2,11,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5152310132980347,0.9034239649772644,0.47636181116104126,0.4818327724933624,0.5236381888389587,0.5181672275066376,5.4,0.0,0.1598546387627721,0.780254815518856,0.0,0.4265172481536865,0.008068854920566082,0.4118484854698181,0.4360213577747345,0.39980578422546387,0.06460608541965485,0.2981415092945099,0.49846190214157104,0.12169864028692245,0.028416099026799202,0.10744871944189072,0.36452025175094604,0.1819821000099182,0.767691969871521,0.015618032775819302,ours,Ours,sun_glare_l2,12,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5345759987831116,0.9497186541557312,0.5056885480880737,0.5119006037712097,0.49431145191192627,0.4880993962287903,5.2,0.0,0.15947277843176078,0.7873416679600874,0.0,0.4278678297996521,0.00935802236199379,0.412383109331131,0.4406704902648926,0.3816070556640625,0.07911280542612076,0.24920721352100372,0.4989013671875,0.12177877873182297,0.028294041752815247,0.10836117714643478,0.36457517743110657,0.18315844237804413,0.784473180770874,0.01563062146306038,ours,Ours,sun_glare_l2,13,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.531546413898468,0.9555822610855103,0.49140357971191406,0.495998740196228,0.5085964202880859,0.504001259803772,5.4,0.0,0.13791572601767257,0.8037495076656341,0.0,0.42657336592674255,0.009670660831034184,0.40989717841148376,0.4413350224494934,0.39121726155281067,0.0753714069724083,0.25927984714508057,0.49860841035842896,0.12122449278831482,0.028295263648033142,0.10716158151626587,0.36452025175094604,0.18205837905406952,0.7904223799705505,0.015495996922254562,ours,Ours,sun_glare_l2,14,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5396942496299744,0.9507275223731995,0.47866761684417725,0.4849417507648468,0.5213323831558228,0.5150582492351532,5.466666666666667,0.0,0.1581854040249406,0.7824084594845772,0.0,0.42631804943084717,0.008256346918642521,0.4116998314857483,0.4367350935935974,0.40130817890167236,0.06621454656124115,0.2822209298610687,0.4987548887729645,0.12093692272901535,0.02845310978591442,0.10810968279838562,0.3645477294921875,0.1818152517080307,0.7947485446929932,0.015435319393873215,ours,Ours,sun_glare_l2,15,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5511883497238159,1.0823053121566772,0.4741835296154022,0.4814682602882385,0.5258164703845978,0.5185317397117615,5.333333333333333,0.0,0.1349027232849039,0.8050104449192683,0.0,0.4271250069141388,0.009138553403317928,0.41229116916656494,0.43944254517555237,0.38768163323402405,0.07363969832658768,0.2691288888454437,0.49897462129592896,0.12150386720895767,0.028473779559135437,0.10850729793310165,0.3645477294921875,0.18251928687095642,0.8543140888214111,0.01557394489645958,ours,Ours,sun_glare_l2,16,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5265212655067444,1.0112781524658203,0.4958469569683075,0.5011815428733826,0.5041530430316925,0.49881845712661743,5.133333333333334,0.0,0.14685057157961032,0.8015324227511883,0.0,0.4273871183395386,0.008785850368440151,0.41237860918045044,0.44009360671043396,0.3903387188911438,0.07008840143680573,0.27955102920532227,0.49882811307907104,0.12120065838098526,0.028399070724844933,0.10842534154653549,0.3645477294921875,0.18273691833019257,0.8239784836769104,0.015496104955673218,ours,Ours,sun_glare_l2,17,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5397413969039917,0.9500529170036316,0.4955621063709259,0.5038941502571106,0.5044378936290741,0.4961058497428894,5.333333333333333,0.0,0.16610679763446873,0.777594126512607,0.0,0.42816388607025146,0.009053727611899376,0.41360700130462646,0.44154268503189087,0.38506317138671875,0.08016229420900345,0.23831546306610107,0.4987548887729645,0.12086957693099976,0.028465377166867256,0.10888954997062683,0.36452025175094604,0.1834062784910202,0.7951422333717346,0.01541973277926445,ours,Ours,sun_glare_l2,18,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l2,l2,1.0,0.0,0.5361884236335754,0.9341263175010681,0.4779405891895294,0.4815075397491455,0.5220594108104706,0.5184924602508545,5.333333333333333,0.0,0.14770385448743278,0.7984455026686191,0.0,0.425954133272171,0.007715974003076553,0.41185206174850464,0.435295045375824,0.4029676616191864,0.059443432837724686,0.30327385663986206,0.49809569120407104,0.121816486120224,0.028434669598937035,0.10737094283103943,0.364492803812027,0.18149647116661072,0.8027297258377075,0.015647785738110542,ours,Ours,sun_glare_l2,19,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5317379832267761,0.905815064907074,0.4825548529624939,0.4852955937385559,0.5174451470375061,0.5147044062614441,5.333333333333333,0.0,0.1571099478402175,0.7935606487095356,0.0,0.425067275762558,0.0070285070687532425,0.4122944474220276,0.43443262577056885,0.4006560146808624,0.06390279531478882,0.29875075817108154,0.499267578125,0.12323308736085892,0.0280253104865551,0.10809828341007233,0.36457517743110657,0.1807316243648529,0.7823778986930847,0.01597180962562561,ours,Ours,sun_glare_l3,0,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5372127890586853,1.0093759298324585,0.45410972833633423,0.46200844645500183,0.5458902716636658,0.5379915535449982,5.2,0.0,0.14139566357092312,0.8056458426018556,0.0,0.42563745379447937,0.007446745410561562,0.41221076250076294,0.43521222472190857,0.39342406392097473,0.07006703317165375,0.27577948570251465,0.497802734375,0.12169516086578369,0.028285587206482887,0.10738648474216461,0.36443784832954407,0.18122270703315735,0.8321266770362854,0.015609785914421082,ours,Ours,sun_glare_l3,1,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5438928604125977,0.9729381203651428,0.47786733508110046,0.48526206612586975,0.5221326649188995,0.5147379338741302,5.333333333333333,0.0,0.15196881631660897,0.8010958917438984,0.0,0.42625823616981506,0.007447441574186087,0.4132271707057953,0.4368765652179718,0.3946544826030731,0.06544295698404312,0.2848181128501892,0.4991210997104645,0.1216779351234436,0.028474032878875732,0.10832777619361877,0.3645477294921875,0.181751549243927,0.8063283562660217,0.015616290271282196,ours,Ours,sun_glare_l3,2,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.549847424030304,0.9953933954238892,0.47123757004737854,0.4771195948123932,0.5287624299526215,0.5228804051876068,5.133333333333334,0.0,0.14609281749969039,0.8082270028690497,0.0,0.4261724352836609,0.007331325672566891,0.41233325004577637,0.43642815947532654,0.395609050989151,0.06531339138746262,0.2984202802181244,0.4990478456020355,0.12253609299659729,0.028182120993733406,0.10912136733531952,0.36452025175094604,0.1816767007112503,0.8519301414489746,0.015809327363967896,ours,Ours,sun_glare_l3,3,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5450246930122375,0.9118351936340332,0.47755536437034607,0.48276403546333313,0.5224446356296539,0.5172359645366669,5.533333333333333,0.0,0.1636719843071963,0.7869774706661701,0.0,0.4257844388484955,0.0072455559857189655,0.414162814617157,0.4359060227870941,0.40169888734817505,0.06462004780769348,0.28871950507164,0.49897462129592896,0.12113672494888306,0.02841988019645214,0.10822158306837082,0.36457517743110657,0.1813448965549469,0.806616485118866,0.0154817970469594,ours,Ours,sun_glare_l3,4,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5374719500541687,0.9255035519599915,0.4603000581264496,0.46576598286628723,0.5396999418735504,0.5342340171337128,5.533333333333333,0.0,0.15571621422326037,0.7947492142518361,0.0,0.42446428537368774,0.006872038822621107,0.41206279397010803,0.43450310826301575,0.4099152386188507,0.057589974254369736,0.3133828639984131,0.49860841035842896,0.12073052674531937,0.028572814539074898,0.10788186639547348,0.36452025175094604,0.18021714687347412,0.8059362769126892,0.015392263419926167,ours,Ours,sun_glare_l3,5,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.53021639585495,1.008395791053772,0.4815945625305176,0.4852263331413269,0.5184054374694824,0.5147736668586731,5.0,0.0,0.147418747714255,0.805872202416261,0.0,0.42599934339523315,0.008105491288006306,0.4117833971977234,0.437513530254364,0.38876456022262573,0.06748197972774506,0.28552180528640747,0.49882811307907104,0.12351704388856888,0.028082063421607018,0.10828748345375061,0.3645477294921875,0.18154112994670868,0.8119440674781799,0.016045063734054565,ours,Ours,sun_glare_l3,6,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
sun_glare_l3,l3,1.0,0.0,0.5482696890830994,1.0292861461639404,0.4609944820404053,0.4650270938873291,0.5390055179595947,0.5349729061126709,5.333333333333333,0.0,0.14255709231753524,0.8096646174788475,0.0,0.42571425437927246,0.007963120937347412,0.41179004311561584,0.4373239278793335,0.3976837992668152,0.06939437240362167,0.2817661464214325,0.49846190214157104,0.12179172039031982,0.028401805087924004,0.10744977742433548,0.364492803812027,0.18129603564739227,0.8621707558631897,0.015639886260032654,ours,Ours,sun_glare_l3,7,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth
